10703
11389
11849
12782
13969
14018
14752
14963
15373
16590
17842
19508
21326
22622
24009
26238
29273
31005
32853
34396
36574
40660
45559
52962
59164
56547
58076
62673
61979
61611
63407
64386
61803
52116
49187
43405
38816
38884
38511
38399
43144
48065
48522
46544
45574
44507
44553
43957
44131
41402
42574
40882
38572
41641
43651
44800
44827
44493
46109
44061
45040
48470
49867
50005
50693
51681
51397
