3219
2411
2399
2384
2370
2358
2412
2467
2524
2582
2643
2748
2863
2986
3109
3234
3177
3069
3054
3202
3343
3420
3422
3450
3509
3787
4282
4710
4915
5144
5516
5533
5924
6189
6370
6586
6558
6571
6691
6738
6725
6822
6909
7059
7197
7399
7642
7882
8091
8332
8632
8833
8904
8960
9094
9291
9618
10070
10437
10669
10985
10737
10767
10775
11016
11159
11351
