677.086,776.487,721.459,706.597,720.407,,671.066,760.577,690.880,686.701,702.306,,672.750,791.236,718.281,703.682,721.487,,677.652,760.703,694.382,693.174,706.478,,681.445,778.402,721.120,724.593,726.390,,707.324,747.428,696.102,678.656,707.377,,665.849,751.784,683.901,671.361,693.224,,632.733,608.451,614.336,641.660,624.295,,652.563,718.843,686.778,698.658,689.211,,691.638,770.220,727.465,712.062,725.346
506.950,543.923,538.421,513.403,525.675,,517.841,527.379,490.627,475.211,502.764,,507.484,569.042,518.593,489.467,521.146,,520.749,558.368,506.411,482.792,517.080,,536.011,579.762,530.449,508.109,538.583,,552.913,588.456,513.316,451.265,526.488,,504.392,550.677,480.416,441.436,494.230,,472.526,420.661,408.987,403.276,426.362,,472.113,502.679,458.206,443.421,469.104,,523.597,557.680,506.227,466.175,513.420
133.273,150.469,152.737,147.747,146.057,,131.371,141.073,140.281,132.033,136.190,,128.790,143.522,149.008,142.300,140.905,,124.426,134.589,137.185,134.852,132.763,,131.486,147.918,160.592,162.114,150.528,,152.301,151.659,142.066,121.489,141.879,,114.188,123.592,127.742,111.465,119.247,,93.517,76.315,116.228,129.117,103.794,,130.200,135.404,140.215,148.131,138.487,,144.016,161.304,160.817,148.228,153.591
